intensidad,ocupacion
1.950207,0.2074689
1.766393,0.4262295
1.97541,0.2745902
1.844262,0.1762295
1.590164,0.2213115
1.385246,0.1967213
1.143443,0.1311475
1.143443,0.1106557
1.127049,0.1106557
0.795082,0.07786885
0.8278689,0.07786885
0.852459,0.06557377
0.8729508,0.09426229
0.9098361,0.2909836
0.9057377,0.3319672
0.7745901,0.2745902
0.8934426,0.295082
0.8114754,0.2459016
0.8114754,0.3114754
0.7295082,0.2131148
0.7090164,0.2663935
0.692623,0.295082
0.7008197,0.2991803
0.7131147,0.1147541
0.6311476,0.05737705
0.6803279,0.307377
0.6352459,0.3032787
0.6352459,0.2459016
0.5491803,0.1885246
0.5163934,0.03688525
0.647541,0.1106557
0.4754098,0.08196721
0.6557377,0.04098361
0.7213115,0.1639344
0.5983607,0.06147541
0.6721311,0.08196721
0.6229508,0.1270492
0.5368853,0.08606558
0.5532787,0.1188525
0.5614754,0.07786885
0.5983607,0.1557377
0.6393443,0.1147541
0.5778689,0.1598361
0.5122951,0.05737705
0.5819672,0.06557377
0.647541,0.1065574
0.6106557,0.1721312
0.5901639,0.102459
0.7581967,0.08196721
0.6352459,0.09426229
0.7288136,0.03389831
0.7245763,0.1313559
0.7711864,0.07627118
0.9051724,0.07327586
0.9267241,0.0862069
1.172414,0.1206897
1.168103,0.1206897
1.3375,0.3666667
1.204167,0.1125
1.35865,0.2151899
1.333333,0.3625
1.470833,0.1958333
1.783333,0.3458333
2.061476,0.5655738
2.110656,0.3032787
2.684426,0.4180328
2.901639,0.4918033
3.381148,0.5860656
4.151639,0.5245901
4.741667,0.6875
4.866667,0.8
5.220833,0.9916667
5.385246,1.036885
5.815574,1.188525
6.946721,1.483607
8.315574,1.762295
8.463115,1.545082
9.406639,1.921162
10.76859,2.297521
11.88163,2.465306
15.18367,2.710204
17.504,3.764
17.99203,4.139442
19.23904,3.581673
18.93227,3.593626
19.4741,3.888446
22.01195,4.426295
25.03187,5.633466
27.749,5.629482
30.18327,6.661355
33.58167,8.342629
36.68526,9.354582
39.03187,10.80877
42.98008,12.23904
43.08765,11.80877
43.55378,12.73307
44.58964,13.15139
42.67729,12.56574
40.75697,11.81275
41.14342,11.15936
39.85259,10.69721
39.86454,11.17928
40.34263,11.47809
39.01992,10.94422
39.84861,11.52988
40.9761,12.01594
40.90837,11.3506
39.22311,10.6255
38.56972,10.19123
36.61753,9.430279
36.36255,9.824701
36.86056,10.0757
35.52191,9.131474
33.56175,8.752988
32.72908,8.290836
31.56574,8.171315
30.39841,7.601593
30.99602,7.808765
31.11952,7.996016
29.91235,7.354582
28.40239,7.015936
28.49004,6.968128
27.42231,7.043825
28.68924,7.454183
28.98406,7.14741
27.92032,7.390438
27.76494,7.14741
28.17131,7.01992
26.70119,6.573705
27.92829,6.844622
27.83267,7.123506
28.18725,7.12749
26.77689,6.772908
27.71713,6.792829
27.88446,7.123506
27.65339,7.227092
29.31873,7.354582
28.9243,7.179283
28.26295,6.681275
29.60956,7.099602
29.93227,7.270916
29.05578,6.968128
28.74104,7.366534
30.17131,7.231076
28.56972,7.262948
29.33068,7.342629
29.99203,7.23506
29.44621,7.055777
30.24303,7.175299
30.251,7.577689
29.11952,7
30.54582,8.027888
30.27419,7.540323
30.70119,7.760956
30.92829,7.756972
30.37052,7.083665
29.97211,7.211155
30.38645,7.796813
31.46215,7.956175
31.4741,7.737052
31.45418,8.007968
33.41833,7.976096
31.73307,7.577689
32.67331,8.043825
34.38646,8.462152
33.85259,8.501992
34.44622,8.438247
34.80478,8.828685
34.49004,8.270916
35.18327,8.442231
41.10757,10.38247
44.51793,11.64542
42.71713,11.85259
43.46614,12.78088
43.40239,12.17132
41.50996,11.9004
43.93626,12.12749
42.08765,12.23506
41.6255,12.47809
40.94821,12.04781
39.06773,10.35857
38,9.406375
40.04382,10.30279
42.56972,10.62151
40.63346,9.864542
38.03239,9.101214
36.24696,8.967611
33.35627,7.939271
32.90688,7.445344
33.73279,7.518219
32.39676,7.226721
30.95951,6.668016
28.52632,6.218624
28.42105,6.299595
27.75709,6.032389
28.73279,6.360324
29.66802,6.364372
29.25911,6.352227
29.15789,6.461538
28.80567,6.412955
29.07692,6.271255
30.77733,6.797571
31.78543,7.036437
30.17928,6.812749
28.61355,6.167331
29.27888,6.601593
28.72908,6.545817
30.55379,7.207171
32.43426,8.023905
31.78885,7.896414
29.79283,7.163347
30.02789,6.856574
29.86056,7.179283
30.49801,7.175299
31.69323,7.621514
30.36255,7.14741
29.18327,6.645418
30.52191,7.039841
31.80877,7.876494
32.88446,7.50996
33.9243,8.553785
33.20319,8.326694
32.12749,7.601593
31.92032,7.61753
31.72908,7.557769
31.23506,7.868526
32.1992,7.525897
31.45418,7.442231
30,7.143426
30.36653,7.051793
30.64143,7.40239
31.35857,7.454183
31.98008,7.426295
31.86056,7.900398
30.30677,6.940239
30.58167,7.219123
29.55777,6.916335
29.35458,6.936255
30.50199,6.645418
29.03187,6.776893
27.71315,6.167331
27.50996,5.924303
29.34661,6.657371
29.88845,6.98008
29.60558,7.179283
29.43426,6.729084
27.58964,6.2749
26.59363,5.89243
26.72908,5.920319
25.88446,5.589642
25.20319,5.346613
25.20319,5.478087
23.6494,4.984064
22.59761,4.589642
22.67729,4.904383
24.5259,4.840638
22.79681,4.545817
22.19123,4.366534
19.78486,3.984064
18.15538,3.458167
18.38247,3.50996
18.03984,3.625498
16.60159,3.167331
15.99203,2.808765
14.88446,2.876494
14.31872,2.498008
14.8008,2.629482
14.86056,2.924303
14.15936,2.494024
13.2,2.28
13.18,2.04
12.308,1.972
11.188,1.8
12.7,2.076
11.804,1.924
9.904,1.38
8.776893,1.282869
7.498008,1.003984
6.704,0.948
6.192771,0.8353414
4.846774,0.5967742
3.975806,0.8024194
3.754032,0.6491935
3.116935,0.3467742
3.112903,0.3266129
2.680162,0.291498
2.073469,0.1918367
1.929461,0.2821577
