intensidad,ocupacion
11.20939,2.223827
11.08303,2.151624
10.6065,2.014441
10.07692,1.89011
9.671533,1.879562
10.33212,2.051095
8.912409,1.521898
8.635036,1.576642
8.131387,1.463504
8.138686,1.364964
8.226277,1.437956
8.777372,1.525548
9.09854,1.656934
8.184115,2.487365
7.884058,2.507246
7.503623,2.275362
6.561594,2.134058
6.42029,2.105072
5.847826,2.072464
6.007246,1.358696
5.169675,0.7725632
5.148015,0.8880866
4.992754,0.7173913
5.283637,0.84
5.233813,0.6366907
4.851449,0.6630435
4.747293,0.5487365
4.152727,0.6
3.989247,0.5519713
3.68,0.3563636
3.859206,0.6028881
3.375451,0.6425993
3.530249,0.6263345
3.096085,0.4626335
3.210145,0.3152174
2.981884,0.2898551
3.07971,0.2789855
2.601449,0.1702899
2.59058,0.2898551
2.376812,0.1884058
1.971014,0.115942
1.945652,0.09782609
1.978261,0.1268116
1.880435,0.1195652
1.960145,0.1413043
1.735507,0.1449275
1.641304,0.1630435
1.608696,0.0942029
1.894928,0.07971015
1.706522,0.1050725
1.507353,0.0625
1.680147,0.1066176
1.665441,0.08088236
1.536765,0.06617647
1.742754,0.2644928
1.673913,0.4746377
1.717472,0.3903346
1.768116,0.192029
1.967391,0.1268116
1.757246,0.06884058
1.952899,0.1195652
2.115942,0.2717391
2,0.1594203
1.822464,0.0942029
2.275362,0.134058
2.054348,0.1413043
2.467391,0.2028985
2.615942,0.1811594
2.768116,0.1956522
2.876812,0.2101449
2.974638,0.1992754
3.01087,0.25
3.507246,0.3333333
3.778986,0.4021739
3.822464,0.3913043
4.311594,0.4891304
4.550725,0.5507246
5.293478,0.5905797
5.630435,0.7572464
5.684783,0.615942
4.960145,0.5905797
5.387681,0.5326087
4.996377,0.4746377
4.963768,0.5833333
5.561594,0.6050724
5.532609,0.6449276
6.268116,0.7137681
6.865942,0.8007246
8,1.036232
8.202899,1.235507
8.474638,1.108696
8.952899,1.126812
9.380435,1.485507
9.532609,1.42029
9.536232,1.373188
10.32971,1.695652
10.26087,1.572464
10.83696,1.630435
11.68841,1.931159
11.38043,1.702899
12.00725,2.192029
12.00725,2
11.5,1.851449
11.44565,1.862319
10.67029,1.782609
10.57348,1.698925
