intensidad,ocupacion
28.83158,8.905263
26.98947,8.484211
27.67369,8.547368
27.85965,8.964912
27.49825,8.582457
28.37193,8.34386
27.64912,8.22807
27.56184,9.088339
26.89399,8.183745
28.09187,7.667844
26.73852,7.491166
27.82332,7.915195
28.22615,8.989399
26.92908,8.83688
27.57801,8.436171
27.59929,8.503546
26.74007,7.447653
27.01439,7.640288
28.55755,8.133094
27.60072,7.769784
26.07554,7.579137
27.32374,8.363309
27.30216,7.863309
26.20714,8.314285
26.87857,8.478572
27.05714,8.303572
26.41786,8.514286
27.69286,9.142858
28.6338,10.94718
30.04577,11.65141
30.5265,12.03887
30.17315,11.72791
29.12367,11.40283
30.04947,11.68905
31.71831,10.91197
33.29226,10.26761
33.36972,10.75704
33.99296,10.94014
33.68662,10.41549
34.37324,11.35211
36.04578,11.23944
37.13733,11.15845
38.08099,11.8169
39.52113,12.35211
38.98592,12.05634
37.2676,11.64085
38.07394,11.84507
38.85211,12.18662
41.00704,12.34155
41.16197,12.99648
41.28521,12.99648
40.88028,12.7007
42.74558,13.40636
43.57143,13.61071
42.97857,13.84643
43.03214,12.33929
39.95714,10.86786
35.60357,8.639286
34.1637,7.854093
31.66192,7.096086
28.58214,6.014286
26.775,5.614286
24.06429,4.617857
20.07527,3.824373
20.38267,3.787004
19.81588,3.306859
18.07971,3.057971
18.14855,3.210145
16.24364,2.810909
14.04015,2.19708
11.41392,1.912088
10.30147,1.632353
10.09489,1.609489
8.389091,1.396364
7.315217,0.9456522
6.26087,0.8043478
5.881721,0.8817204
5.384892,0.5683453
5.208633,0.6690648
4.935252,0.5071942
4.316547,0.5431654
3.665468,0.4604317
3.255396,0.3057554
2.97482,0.2446043
2.697842,0.2122302
2.16187,0.118705
2.007194,0.1151079
1.830935,0.2410072
1.797101,0.25
1.949275,0.134058
1.858696,0.134058
1.708633,0.1438849
1.690647,0.205036
1.428058,0.2014388
1.230216,0.0647482
1.258993,0.05755396
1.21223,0.07913669
1.129496,0.05755396
1.115108,0.1151079
0.971223,0.0323741
0.9568346,0.03597122
0.9928058,0.02158273
1.133093,0.1510791
0.9676259,0.03597122
1.061151,0.03956835
0.9280576,0.03956835
0.8956835,0.01798561
0.9820144,0.02517986
1.093525,0.0323741
1.226619,0.1151079
0.9856115,0.02158273
1.122302,0.0323741
1.291367,0.05755396
1.564748,0.1258993
1.255396,0.1330935
1.118705,0.118705
1.363309,0.1618705
1.291367,0.1079137
1.417266,0.08273381
1.359712,0.04316547
1.428058,0.3021583
1.496403,0.1546763
1.557554,0.07194245
1.370504,0.0323741
1.435252,0.1007194
1.597122,0.06834532
1.895683,0.1402878
2.107914,0.08273381
2.327338,0.1582734
1.989209,0.1223022
1.928058,0.05395683
2.089928,0.1007194
2.093525,0.3956835
2.129496,0.176259
2.143885,0.1366906
2.485611,0.1834532
2.593525,0.1366906
2.618705,0.1402878
2.636691,0.1798561
2.733813,0.3057554
3.294964,0.2158273
3.521583,0.2625899
3.899281,0.3956835
4.507194,0.4352518
4.5,0.381295
4.651079,0.3776979
5.017986,0.5719424
4.701439,0.5179856
