intensidad,ocupacion
12.09722,2.215278
12.66782,1.934256
12.19377,2.107266
11.95139,2.065972
12.68056,2.059028
12.17708,2.097222
12.25347,2.100694
12.83681,2.260417
12.73793,2.196552
13.7,2.296552
13.93448,2.603448
13.50345,2.272414
14.83448,2.562069
15.2069,2.613793
15.83448,3.024138
15.56357,2.673539
15.811,2.934708
17.31507,3.143836
18.60137,3.429553
19.44521,3.561644
21.2637,3.958904
20.49315,3.94863
21.52577,3.910653
21.93471,4.728522
22.15,4.22
22.5,4.26
24.04,4.853333
25.51171,5.32107
25.28667,5.313334
25.99667,5.686666
27.7907,6.574751
28.61,6.246666
29.29333,6.523334
28.27667,6.47
29.89967,6.936455
31.61074,7.630872
32.63087,7.57047
33.61695,7.772882
33.14865,8.168919
32.57383,8.02349
32.3913,7.585284
32.59333,8.016666
34.04,8.413333
33.47333,8.473333
34.45,8.323334
32.99667,8.55
32.23667,7.48
31.08306,8.079734
31.53821,8.870432
32.29568,8.471761
31.26246,8.760798
31.92027,9.089701
30.32781,9.407285
29.66225,9.284768
30.89701,8.936877
30.60133,8.471761
31.14,8.623333
31.13712,8.324414
29.52843,8.100334
29.50836,7.846154
29.36424,9.019868
30.40803,8.886288
30.78261,8.612041
30.36455,8.749164
30.07285,9.880795
29.18543,9.44702
29.69868,9.278146
30.04983,9.435216
28.74834,8.619205
29.10631,8.541529
28.94,7.856667
29.87667,8.5
29.87626,7.344481
29.67333,7.7
29.54,7.59
28.63667,7.526667
29.69333,7.723333
29.16944,7.292359
29.40532,7.916944
29.93023,8.524917
29.0598,7.41196
28.81,7.153333
27.28,6.686666
28.68667,7.01
27.61,6.723333
27.98013,7.619205
27.10631,7.292359
25.77814,6.788079
26.44967,6.869128
26.91246,7.037037
26.11785,6.855219
26.73737,7.589226
26.70707,8.047138
26.34344,6.912458
26.66667,6.919192
29.01017,7.264407
28.94576,7.494915
30.85085,8.572882
34.61695,9.850847
35.05085,10.81695
35.6678,10.9322
38.21695,13.4678
39.20339,14.31186
39.33108,16.15878
41.04392,16.69257
40.37711,18.10438
40.43771,17.17509
39.75083,17.06312
40.59801,18.28572
41.25914,18.0598
41.85714,18.22591
41.93515,17.6314
41.51027,16.75
41.83219,15.86301
42.80479,16.71918
42.05155,15.34364
43.02406,14.73883
40.3413,13.36177
36.04422,12.40136
35.67347,12.67007
36.06462,12.2381
35.97959,11.52721
36.18027,11.30612
35.40816,10.98639
35.0068,10.90476
33.88776,11.63605
33.4898,12.01701
33.36735,10.90816
32.26191,10.64286
32.77891,10.09864
31.02041,9.986395
30.06463,10.46599
31.09184,11.11565
31.03061,11.27211
30.05442,9.503402
31.0034,9.020409
30.08844,9.863946
30.71331,9.979522
30.46758,9.744027
30.88396,9.58703
29.70447,9.178694
29.4811,9.250859
29.69521,9.383562
29.84983,9.662116
30.92833,10.6587
29.78157,10.1843
29.67577,9.481229
30.16724,9.52901
29.3413,9.491467
28.94158,8.982818
29.97133,9.028674
29.76619,9.316546
28,8.870503
29.40288,8.593525
29.29856,9.255396
28.17266,8.046762
28.97122,9.003597
29.26619,8.744604
28.48921,8.496403
28.5,8.571942
28.45,9.039286
28.41637,9.284698
27.00712,8.480427
28.17794,9.024911
27.67616,8.736655
26.68683,8.021353
27.50178,8.704626
27.6726,8.209965
28.56584,8.604982
30.23571,9.307143
29.84286,9.032143
30.06071,9.117857
29.79152,8.597173
31.41343,9.243816
32.24028,9.975265
34.31071,11.03214
35.02143,11.65
34.56429,11.69286
35.88572,13.10714
37.16071,14.12143
37.60574,14.93907
38.42199,15.33688
37.83392,14.5371
38.16254,13.84806
36.61484,13.73498
38.44404,13.55596
38.51064,13.26596
37.10544,12.80952
39.30612,14.05442
41.31597,14.53125
40.52234,13.96907
42.00687,14.37113
41.98868,14.6717
41.47348,14.57955
41.01515,13.5
39.41667,11.82955
36.30303,10.50758
32.93793,9.131035
30.87241,7.496552
28.44138,6.637931
26.08965,6.206897
22.51211,4.608996
20.93056,4.197917
20.625,4.152778
20.23322,3.833922
19.9788,3.837456
17.89753,3.572438
16.63604,2.975265
14.4807,2.547369
11.80142,2.010638
10.7331,2.067616
9.345196,1.768683
8.75089,1.683274
7.405694,1.103203
6.238434,0.8718861
5.911661,0.7773852
5.971631,0.8900709
5.475524,0.6748252
5.604895,0.7272727
5.055944,0.4825175
4.374126,0.520979
4.129371,0.5874126
3.604895,0.3776224
2.965035,0.2517483
3.020979,0.2517483
2.583916,0.3006993
2.416084,0.1818182
2.426574,0.2237762
2.370629,0.2622378
2.272727,0.1398601
2.409091,0.1818182
2.374126,0.1783217
2.066434,0.1118881
2.193772,0.1799308
2.314879,0.2145329
2.055363,0.09688582
1.636678,0.283737
1.861592,0.09342561
1.83391,0.1176471
1.795848,0.1730104
1.709343,0.1141869
1.750865,0.07612456
1.99654,0.2456747
1.768166,0.1072664
1.816609,0.08650519
1.636678,0.1764706
1.622837,0.1314879
1.373702,0.09688582
1.67128,0.1487889
1.442907,0.1695502
1.695502,0.1903114
1.851211,0.07266436
1.965398,0.09342561
1.740484,0.09688582
2.013841,0.1245675
2.089965,0.1038062
1.871972,0.1072664
2.072664,0.1903114
2.266436,0.1280277
2.249135,0.1591696
2.269896,0.1522491
2.477509,0.1487889
2.674658,0.2089041
2.606164,0.1712329
2.893836,0.3150685
2.979452,0.5239726
3.321918,0.4965754
3.378472,0.3506944
3.476027,0.3184932
3.753425,0.4520548
3.969178,0.380137
3.979452,0.4143836
4.626712,0.609589
4.763699,0.7260274
5.047945,0.5753425
4.89726,0.6335617
5.390411,0.8013698
5.886986,0.9075342
5.856164,0.7773973
6.239726,0.8938356
6.55137,1.041096
7.255172,1.248276
7.883562,1.458904
8.537671,1.938356
8.636987,2.174658
8.260274,1.958904
8.70548,2.270548
12.37153,2.090278
